27	285.56975521
5	344.738685814
25	349.037868519
73	368.869939775
71	370.40058014
29	381.189029412
36	387.686366511
74	387.87658706
69	388.678820084
15	414.456508306
40	419.818958577
60	423.588186127
63	447.526582015
28	448.974988021
4	471.21692806
20	471.946880007
34	472.599234901
44	474.445285848
22	476.5494552
31	477.87167597
86	478.258653764
65	479.450510344
90	483.716009984
82	486.100041503
61	487.732040851
32	488.666623647
43	494.736345112
76	496.490850807
84	498.971744323
79	500.17395506
66	500.452613335
30	505.367188623
38	508.212274834
83	513.434821166
17	513.512806977
23	515.780243784
57	516.482296582
7	517.992854933
49	523.079289919
13	523.69203488
3	525.552436333
0	525.557239264
58	525.587019021
8	525.640098836
81	525.700994605
12	526.046858532
87	526.578547611
75	527.500312184
46	528.741414381
10	530.131577091
91	534.313748048
97	535.310730734
51	537.841705956
56	538.332933127
93	540.265985339
68	541.268384355
1	541.913729492
98	544.202293916
55	544.345386232
94	545.13024505
64	547.108456902
11	548.300907774
39	552.19980775
70	553.721421434
21	560.236988395
59	562.242216047
47	564.460009122
88	564.568013562
62	564.764631717
35	564.960334798
33	565.790121318
85	567.363745195
9	567.431531059
96	571.22862398
26	572.694634342
6	574.296743255
99	574.488706362
14	577.834676536
77	580.08953099
67	583.056790559
72	589.572980899
54	592.583313706
16	596.589837353
92	600.288584198
95	600.419973609
80	608.255178844
78	612.408185998
48	613.508869491
45	613.726156095
50	615.869600842
2	628.479733034
41	630.880270277
89	633.72770826
42	638.358745192
53	640.357984159
19	668.562112495
37	672.177051215
52	674.058155305
24	680.938737623
18	700.487022534
